index,date,store,dayofweek,customers,open,promo,stateholiday,schoolholiday,storetype,assortment,competitiondistance,competitionopensincemonth,competitionopensinceyear,promo2,promo2sinceweek,promo2sinceyear,promointerval,NEW_Day,NEW_Month,NEW_Year,NEW_WeekOfYear,NEW_DayOfYear,NEW_IsWeekend,NEW_IsMonthStart,NEW_IsMonthEnd,NEW_Sales_Lag_1,NEW_Sales_Lag_7,NEW_Sales_Lag_30,NEW_Rolling_Mean_Sales_7,NEW_Rolling_Sum_Sales_7,NEW_Rolling_Std_Sales_7,NEW_Rolling_Mean_Sales_30,NEW_Rolling_Sum_Sales_30,NEW_Rolling_Std_Sales_30,NEW_EMA_Sales_7,NEW_EMA_Sales_30,NEW_Promo_StateHoliday,NEW_Promo_SchoolHoliday,NEW_DayOfWeek_Promo,NEW_Promo2_Ratio,NEW_StoreType,NEW_Assortment,y_pred
20174,2014-04-02,4,3,1291,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,2,4,2014,14,92,False,False,False,9189.0,7714.0,10559.0,8615.0,60305.0,1019.4022758459249,9880.933333333332,296428.0,2149.3700269250185,9068.499583176867,9443.45934446368,0,0,3,0.0,1,1,10009.50339101068
20175,2014-04-01,4,2,1436,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,1,4,2014,14,91,False,True,False,9585.0,7890.0,10880.0,9169.57142857143,64187.0,1501.291872260076,9910.666666666666,297320.0,2169.740415640623,9744.37468738265,9593.68777385312,0,0,2,0.0,1,1,11719.775326756615
20176,2014-03-31,4,1,1752,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,31,3,2014,14,90,False,False,True,11772.0,7074.0,9227.0,10250.142857142857,71751.0,2267.969461035666,10091.033333333333,302731.0,2329.938188958622,10967.781015536988,9919.12727231421,0,0,1,0.0,1,1,14604.292032839483
20177,2014-03-29,4,6,1321,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,29,3,2014,13,88,True,False,False,14638.0,7733.0,9245.0,10414.0,72898.0,2090.2731878871577,10078.866666666667,302366.0,2335.4548804998444,10445.835761652741,9852.086803132648,,0,0,0.0,1,1,9711.644860201488
20178,2014-03-28,4,5,1096,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,28,3,2014,13,87,False,False,False,8880.0,9423.0,9723.0,10167.285714285714,71171.0,2316.4203500433955,10011.3,300339.0,2375.090490472101,9758.376821239555,9712.984428736994,,0,0,0.0,1,1,8528.65258562211
20179,2014-03-27,4,4,1079,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,27,3,2014,13,86,False,False,False,7696.0,9411.0,11986.0,9823.714285714286,68766.0,2607.3706241016985,9845.3,295359.0,2406.1437046831147,9070.282615929667,9538.340272044285,,0,0,0.0,1,1,7775.838432523563
20180,2014-03-26,4,3,1054,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,26,3,2014,13,85,False,False,False,7006.0,9189.0,10330.0,9524.57142857143,66672.0,2804.962974036231,9737.466666666667,292124.0,2455.6526870753146,8576.46196194725,9380.705415783363,,0,0,0.0,1,1,7484.099183285608
20181,2014-03-25,4,2,1123,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,25,3,2014,13,84,False,False,False,7095.0,9585.0,15274.0,9194.857142857143,64364.0,2929.5576701708774,9470.9,284127.0,2260.1925055333145,8251.596471460438,9244.982485732824,,0,0,0.0,1,1,7765.847034469977
20182,2014-03-24,4,1,1209,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,24,3,2014,13,83,False,False,False,7277.0,11772.0,14743.0,8654.857142857143,60584.0,2715.9359607429974,9245.866666666667,277376.0,2042.8052168581798,8186.697353595328,9164.144906008127,,0,0,0.0,1,1,8201.233394861525
20183,2014-03-22,4,6,1393,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,22,3,2014,12,81,True,False,False,7992.0,14638.0,9680.0,7946.0,55622.0,998.7687420017747,9245.733333333334,277372.0,2042.776034330927,8559.023015196497,9197.167815297926,,0,0,0.0,1,1,9310.410945380192
20184,2014-03-21,4,5,1284,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,21,3,2014,12,80,False,False,False,9676.0,8880.0,11863.0,8004.857142857143,56034.0,1072.4073275534288,9160.033333333333,274801.0,1982.221019781694,8742.267261397374,9203.286020762576,0,0,5,0.0,1,1,9572.535776320914
20185,2014-03-20,4,4,1200,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,20,3,2014,12,79,False,False,False,9292.0,7696.0,8650.0,8058.857142857143,56412.0,1063.7450240496025,9140.833333333334,274225.0,1990.1055262842567,8575.200446048031,9130.428858132733,0,0,4,0.0,1,1,9273.119675496016
20186,2014-03-19,4,3,1265,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,19,3,2014,12,78,False,False,False,8074.0,7006.0,7041.0,8296.857142857143,58078.0,971.2748372750298,9195.2,275856.0,1952.6896817219724,8599.400334536023,9100.852802769332,0,0,3,0.0,1,1,9491.776217448627
20187,2014-03-18,4,2,1344,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,18,3,2014,12,77,False,False,False,8672.0,7095.0,7294.0,8700.42857142857,60903.0,975.5589606549336,9282.733333333334,278482.0,1923.160328879191,8929.550250902017,9153.70100904228,0,0,2,0.0,1,1,10135.860755064112
20188,2014-03-17,4,1,1563,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,17,3,2014,12,76,False,False,False,9920.0,7277.0,7352.0,9327.857142857143,65295.0,1274.1593867554507,9426.633333333333,282799.0,1935.1837208217034,9614.412688176513,9315.978363297616,0,0,1,0.0,1,1,11599.034636032258
20189,2014-03-15,4,6,1397,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,15,3,2014,11,74,True,False,False,11669.0,7992.0,9723.0,9616.0,67312.0,1143.0332453607373,9436.166666666666,283085.0,1937.397260160693,9713.059516132385,9360.689436633254,,0,0,0.0,1,1,9769.91335801479
20190,2014-03-14,4,5,1109,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,14,3,2014,11,73,False,False,False,10009.0,9676.0,10613.0,9281.714285714286,64972.0,1428.969408849767,9326.933333333332,279808.0,1960.9950136800871,9118.794637099289,9230.064311689173,,0,0,0.0,1,1,8164.845602206401
20191,2014-03-13,4,4,1011,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,13,3,2014,11,72,False,False,False,7336.0,9292.0,13084.0,8952.42857142857,62667.0,1671.2433352789021,9123.7,273711.0,1872.120007021363,8585.845977824467,9085.350485128582,,0,0,0.0,1,1,7464.079411651212
20192,2014-03-12,4,3,1107,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,12,3,2014,11,71,False,False,False,6987.0,8074.0,11237.0,8844.42857142857,61911.0,1759.5642317670995,8993.066666666668,269792.0,1856.2358079491582,8268.88448336835,8971.327873184802,,0,0,0.0,1,1,7967.74420112921
20193,2014-03-11,4,2,1092,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,11,3,2014,11,70,False,False,False,7318.0,8672.0,11191.0,8608.57142857143,60260.0,1892.1838227422472,8854.066666666668,265622.0,1842.0494196323407,7956.913362526263,8845.500268463202,,0,0,0.0,1,1,7810.571210504497
20194,2014-03-10,4,1,1157,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,10,3,2014,11,69,False,False,False,7021.0,9920.0,12391.0,8307.0,58149.0,1814.984389280845,8701.333333333334,261040.0,1724.9055812907122,7919.9350218946975,8778.62928340106,,0,0,0.0,1,1,8345.803762918564
20195,2014-03-08,4,6,1372,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,8,3,2014,10,67,True,False,False,7809.0,11669.0,9200.0,7968.0,55776.0,1199.6971840148428,8704.533333333333,261136.0,1725.9513265469654,8263.951266421023,8812.00803931067,,0,0,0.0,1,1,9380.795091044844
20196,2014-03-07,4,5,1359,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,7,3,2014,10,66,False,False,False,9296.0,10009.0,7682.0,7964.714285714285,55753.0,1193.1895231249093,8781.333333333334,263440.0,1730.138191278249,8694.463449815768,8887.749456129337,0,0,5,0.0,1,1,10212.607830831248
20197,2014-03-06,4,4,1285,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,6,3,2014,10,65,False,False,False,9986.0,7336.0,7714.0,8212.714285714286,57489.0,1220.8248187578195,8826.6,264798.0,1718.9790594700626,8788.847587361826,8899.636587991961,0,0,4,0.0,1,1,9855.391485714548
20198,2014-03-05,4,3,1277,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,5,3,2014,10,64,False,False,False,9072.0,6987.0,7890.0,8505.857142857143,59541.0,1119.6221726652484,8864.9,265947.0,1710.1690650443045,8851.385690521369,8908.627775863448,0,0,3,0.0,1,1,9970.666115087484
20199,2014-03-04,4,2,1440,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,4,3,2014,10,63,False,False,False,9039.0,7318.0,7074.0,9063.285714285714,63443.0,1372.4554290620079,9003.1,270093.0,1727.8835439286213,9443.539267891027,9057.74856451742,0,0,2,0.0,1,1,11486.811411188459
20200,2014-03-03,4,1,1736,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,3,3,2014,10,62,False,False,False,11220.0,7021.0,7733.0,10015.285714285714,70107.0,1921.2403731518093,9201.5,276045.0,1909.2155953833983,10503.90445091827,9356.280915193716,0,0,1,0.0,1,1,13644.091729123244
20201,2014-03-01,4,6,1584,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,1,3,2014,9,60,True,True,False,13685.0,7809.0,9423.0,10506.57142857143,73546.0,1688.6554668475887,9262.333333333334,277870.0,1945.2515187667577,10689.928338188702,9478.327307761863,,0,0,0.0,1,1,11653.646632306587
20202,2014-02-28,4,5,1381,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,28,2,2014,9,59,False,False,True,11248.0,9296.0,9411.0,10728.42857142857,75099.0,1602.9438394344727,9310.266666666666,279308.0,1966.6405967490898,10729.696253641527,9566.757804035293,,0,0,0.0,1,1,10723.066810531154
20203,2014-02-27,4,4,1140,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,27,2,2014,9,58,False,False,False,10849.0,9986.0,9189.0,10405.142857142857,72836.0,1964.9588145447472,9261.4,277842.0,1987.8566971177454,9978.022190231146,9447.80568764592,,0,0,0.0,1,1,8565.013900723992
20204,2014-02-26,4,3,1100,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,26,2,2014,9,57,False,False,False,7723.0,9072.0,9585.0,10107.285714285714,70751.0,2325.6460546326707,9174.8,275244.0,2029.4287016725734,9230.26664267336,9289.044030378442,,0,0,0.0,1,1,8116.723422294539
20205,2014-02-25,4,2,1096,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,25,2,2014,9,56,False,False,False,6987.0,9039.0,11772.0,9789.142857142857,68524.0,2628.717902233658,9009.466666666667,270284.0,2012.5140176566197,8625.699982005019,9129.234738095962,,0,0,0.0,1,1,7753.284071371281
20206,2014-02-24,4,1,1220,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,24,2,2014,9,55,False,False,False,6812.0,11220.0,14638.0,9298.0,65086.0,2637.9811725383015,8780.933333333332,263428.0,1719.218245224461,8414.774986503764,9042.316367896223,,0,0,0.0,1,1,8423.29101706728
20207,2014-02-22,4,6,1451,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,22,2,2014,8,53,True,False,False,7782.0,13685.0,8880.0,8778.285714285714,61448.0,1878.7486717037016,8819.833333333334,264595.0,1734.6702376340477,8822.831239877823,9107.134666741627,,0,0,0.0,1,1,9739.495398550253
20208,2014-02-21,4,5,1308,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,21,2,2014,8,52,False,False,False,10047.0,11248.0,7696.0,8484.714285714286,59393.0,1562.4441018572165,8869.733333333334,266092.0,1722.7173389401655,8915.373429908368,9112.674365661524,0,0,5,0.0,1,1,10148.8475282658
20209,2014-02-20,4,4,1305,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,20,2,2014,8,51,False,False,False,9193.0,10849.0,7006.0,8285.142857142857,57996.0,1272.4243826348306,8951.266666666666,268538.0,1689.0213230995878,9049.530072431276,9134.566342070459,0,0,4,0.0,1,1,10224.349808196142
20210,2014-02-19,4,3,1278,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,19,2,2014,8,50,False,False,False,9452.0,7723.0,7095.0,8469.0,59283.0,1270.6410455618452,9015.1,270453.0,1652.2344400319246,9039.647554323457,9126.529803872365,0,0,3,0.0,1,1,9987.647175197773
20211,2014-02-18,4,2,1272,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,18,2,2014,8,49,False,False,False,9010.0,6987.0,7277.0,8853.142857142857,61972.0,1148.5307177100954,9095.066666666668,272852.0,1623.0074029051978,9198.735665742593,9161.979493945117,0,0,2,0.0,1,1,10167.972590020809
20212,2014-02-17,4,1,1531,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,17,2,2014,8,48,False,False,False,9676.0,6812.0,7992.0,9493.857142857143,66457.0,1068.2779645409278,9205.233333333334,276157.0,1657.3565508910935,9723.301749306946,9299.722752400272,0,0,1,0.0,1,1,11752.250766633271
20213,2014-02-15,4,6,1383,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,15,2,2014,7,46,True,False,False,11297.0,7782.0,9676.0,9692.285714285714,67846.0,790.0919174976724,9188.4,275652.0,1654.9730823938767,9585.226311980208,9291.418058697029,,0,0,0.0,1,1,9684.700321068387
20214,2014-02-14,4,5,1275,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,14,2,2014,7,45,False,False,False,9171.0,10047.0,9292.0,9525.142857142857,66676.0,825.5082128747778,9174.566666666668,275237.0,1655.8114727629313,9408.169733985156,9264.681409748833,,0,0,0.0,1,1,8987.762207264399
20215,2014-02-13,4,4,1186,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,13,2,2014,7,44,False,False,False,8877.0,9193.0,8074.0,9321.142857142857,65248.0,1063.4264476322264,9164.266666666666,274928.0,1663.8352648341606,8997.377300488868,9167.927770410199,,0,0,0.0,1,1,8526.251490684017
20216,2014-02-12,4,3,1214,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,12,2,2014,7,43,False,False,False,7765.0,9452.0,8672.0,9148.57142857143,64040.0,1134.3060811413122,9150.0,274500.0,1670.0252321034206,8809.032975366652,9108.319527157928,,0,0,0.0,1,1,8610.322076753888
20217,2014-02-11,4,2,1131,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,11,2,2014,7,42,False,False,False,8244.0,9010.0,9920.0,8930.42857142857,62513.0,1300.110489810057,9068.766666666666,272063.0,1690.4250370090786,8477.524731524989,9003.46020282516,,0,0,0.0,1,1,8368.904562084159
20218,2014-02-10,4,1,1327,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,10,2,2014,7,41,False,False,False,7483.0,9676.0,11669.0,8844.57142857143,61912.0,1261.9527007964577,8982.3,269469.0,1617.6089026921766,8626.893548643742,9008.075673610634,,0,0,0.0,1,1,9470.254835134983
20219,2014-02-08,4,6,1434,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,8,2,2014,6,39,True,False,False,9075.0,11297.0,10009.0,8636.714285714286,60457.0,839.9576803397573,8976.733333333334,269302.0,1614.237728365368,8930.670161482807,9061.87724305511,,0,0,0.0,1,1,10084.23220735813
20220,2014-02-07,4,5,1386,1,1,0,1,c,c,620.0,9.0,2009.0,0,,,,7,2,2014,6,38,False,False,False,9842.0,9171.0,7336.0,8693.857142857143,60857.0,894.2170557851084,9051.233333333334,271537.0,1587.2528791276043,9090.752621112106,9094.723872535427,0,1,5,0.0,1,1,10532.537927231095
20221,2014-02-06,4,4,1347,1,1,0,1,c,c,620.0,9.0,2009.0,0,,,,6,2,2014,6,37,False,False,False,9571.0,8877.0,6987.0,8795.57142857143,61569.0,956.8231911108085,9137.966666666667,274139.0,1540.9830378652844,9215.314465834079,9126.612654952498,0,1,4,0.0,1,1,10686.034137680404
20222,2014-02-05,4,3,1386,1,1,0,1,c,c,620.0,9.0,2009.0,0,,,,5,2,2014,6,36,False,False,False,9589.0,7765.0,7318.0,9121.42857142857,63850.0,935.5281676041755,9228.9,276867.0,1510.0629434243658,9422.98584937556,9185.927967536209,0,1,3,0.0,1,1,10647.614109310589
20223,2014-02-04,4,2,1546,1,1,0,1,c,c,620.0,9.0,2009.0,0,,,,4,2,2014,6,35,False,False,False,10046.0,8244.0,7021.0,9485.857142857143,66401.0,1028.9623298208617,9354.7,280641.0,1476.6164760158222,9765.98938703167,9289.739066404842,0,1,2,0.0,1,1,11803.337920255055
20224,2014-02-03,4,1,1825,1,1,0,1,c,c,620.0,9.0,2009.0,0,,,,3,2,2014,6,34,False,False,False,10795.0,7483.0,7809.0,10364.57142857143,72552.0,1535.320906427789,9548.866666666667,286466.0,1640.2658475304268,10732.992040273752,9570.013965346465,0,1,1,0.0,1,1,13763.091874486017
20225,2014-02-01,4,6,1611,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,1,2,2014,5,32,True,True,False,13634.0,9075.0,9296.0,10786.42857142857,75505.0,1527.6080275104202,9639.933333333332,289198.0,1700.477173058182,11056.744030205315,9728.593709517661,,0,0,0.0,1,1,11764.22704288043
20226,2014-01-31,4,5,1438,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,31,1,2014,5,31,False,False,True,12028.0,9842.0,9986.0,10875.857142857143,76131.0,1480.708549824646,9656.0,289680.0,1706.1273348606228,10909.558022653986,9776.297341161684,,0,0,0.0,1,1,11351.477577076053
20227,2014-01-30,4,4,1111,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,30,1,2014,5,30,False,False,False,10468.0,9571.0,9072.0,10631.42857142857,74420.0,1831.6436932568515,9615.6,288468.0,1734.5459427718254,10147.168516990489,9652.665254635125,,0,0,0.0,1,1,8810.329374773844
20228,2014-01-29,4,3,1120,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,29,1,2014,5,29,False,False,False,7860.0,9589.0,9039.0,10403.857142857143,72827.0,2066.6323998695175,9580.833333333334,287425.0,1756.811513908733,9609.376387742866,9545.783625303828,,0,0,0.0,1,1,8411.443216757449
20229,2014-01-28,4,2,1115,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,28,1,2014,5,28,False,False,False,7996.0,10046.0,11220.0,10007.0,70049.0,2388.4753156215093,9449.1,283473.0,1777.706142079227,9024.03229080715,9398.829843026162,,0,0,0.0,1,1,8169.027117759012
20230,2014-01-27,4,1,1166,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,27,1,2014,5,27,False,False,False,7268.0,10795.0,13685.0,9579.142857142857,67054.0,2489.8915256540226,9252.933333333332,277588.0,1611.0520857466145,8718.024218105362,9295.679530572861,,0,0,0.0,1,1,8369.540638188264
20231,2014-01-25,4,6,1369,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,25,1,2014,4,25,True,False,False,7800.0,13634.0,11248.0,9025.142857142857,63176.0,1762.496281657641,9203.2,276096.0,1569.842500336286,8977.518163579021,9325.377625374613,,0,0,0.0,1,1,9369.97920406426
20232,2014-01-24,4,5,1278,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,24,1,2014,4,24,False,False,False,9756.0,12028.0,10849.0,8614.57142857143,60302.0,1187.2818897440175,9146.7,274401.0,1538.7607452214588,9021.638622684266,9314.321004382702,0,0,5,0.0,1,1,9675.844441563346
20233,2014-01-23,4,4,1274,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,23,1,2014,4,23,False,False,False,9154.0,10468.0,7723.0,8487.714285714286,59414.0,986.7484843811021,9208.6,276258.0,1516.7073365773635,9161.2289670132,9331.46158474511,0,0,4,0.0,1,1,9803.022263645777
20234,2014-01-22,4,3,1237,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,22,1,2014,4,22,False,False,False,9580.0,7860.0,6987.0,8636.0,60452.0,954.1509314567802,9272.3,278169.0,1459.225920208008,9095.4217252599,9303.496321213168,0,0,3,0.0,1,1,9637.789421538442
20235,2014-01-21,4,2,1307,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,21,1,2014,4,21,False,False,False,8898.0,7996.0,6812.0,8844.57142857143,61912.0,950.5007201719918,9360.433333333332,280813.0,1383.3805840150756,9185.566293944925,9313.335268231674,0,0,2,0.0,1,1,10274.845141686885
20236,2014-01-20,4,1,1378,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,20,1,2014,4,20,False,False,False,9456.0,7268.0,7782.0,9339.714285714286,65378.0,893.3931038994701,9458.833333333334,283765.0,1372.1776069654663,9572.674720458694,9404.991057378018,0,0,1,0.0,1,1,11027.543313392613
20237,2014-01-18,4,6,1345,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,18,1,2014,3,18,True,False,False,10734.0,7800.0,10047.0,9575.57142857143,67029.0,583.2626215644149,9438.966666666667,283169.0,1367.6754879100117,9542.25604034402,9407.959376256857,,0,0,0.0,1,1,9656.169440296337
20238,2014-01-17,4,5,1117,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,17,1,2014,3,17,False,False,False,9451.0,9756.0,9193.0,9275.285714285714,64927.0,919.225528055253,9387.666666666666,281630.0,1405.5580149297782,9070.192030258015,9294.800706820932,,0,0,0.0,1,1,8230.48315221357
20239,2014-01-16,4,4,1064,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,16,1,2014,3,16,False,False,False,7654.0,9154.0,9452.0,8957.142857142857,62700.0,1281.9961555546913,9303.5,279105.0,1475.4359671308878,8534.394022693512,9142.039370897,,0,0,0.0,1,1,7753.7932211290645
20240,2014-01-15,4,3,1053,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,15,1,2014,3,15,False,False,False,6927.0,9580.0,9010.0,8527.285714285714,59691.0,1520.601384791033,9222.2,276666.0,1557.1033097522438,8043.545517020134,8976.165863097194,,0,0,0.0,1,1,7503.757313062739
20241,2014-01-14,4,2,1075,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,14,1,2014,3,14,False,False,False,6571.0,8898.0,9676.0,8322.57142857143,58258.0,1558.36654408201,9148.5,274455.0,1586.9230420468812,7898.9091377651,8878.671291284472,,0,0,0.0,1,1,7638.675227575109
20242,2014-01-13,4,1,1217,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,13,1,2014,3,13,False,False,False,7465.0,9456.0,11297.0,8091.428571428572,56640.0,1480.2701169203629,9033.2,270996.0,1550.6834177448948,7883.681853323826,8811.531207975797,,0,0,0.0,1,1,8409.8204117994
20243,2014-01-11,4,6,1355,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,11,1,2014,2,11,True,False,False,7838.0,10734.0,9171.0,7872.714285714285,55109.0,1085.1077848590412,9034.266666666666,271028.0,1550.7924766864032,8213.51138999287,8836.787259074134,,0,0,0.0,1,1,9315.737979870908
20244,2014-01-10,4,5,1356,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,10,1,2014,2,10,False,False,False,9203.0,9451.0,8877.0,7830.285714285715,54812.0,1016.7644293353757,9043.5,271305.0,1550.6484461180419,8448.633542494652,8857.252597198383,0,0,5,0.0,1,1,10077.590733246976
20245,2014-01-09,4,4,1297,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,9,1,2014,2,9,False,False,False,9154.0,7654.0,7765.0,8092.428571428572,56647.0,1186.17618943425,9100.966666666667,273029.0,1533.4842338290662,8708.725156870989,8898.010494153326,0,0,4,0.0,1,1,10247.521735036053
20246,2014-01-08,4,3,1220,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,8,1,2014,2,8,False,False,False,9489.0,6927.0,8244.0,8427.285714285714,58991.0,1131.9588794482477,9135.2,274056.0,1525.1343049960808,8849.293867653241,8922.074333240209,0,0,3,0.0,1,1,9876.46171864522
20247,2014-01-07,4,2,1390,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,7,1,2014,2,7,False,False,False,9271.0,6571.0,7483.0,8965.42857142857,62758.0,988.7562654066037,9230.366666666667,276911.0,1507.4558032826658,9221.47040073993,9013.42437625697,0,0,2,0.0,1,1,10822.331186134163
20248,2014-01-06,4,1,1606,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,,6,1,2014,2,6,False,False,False,10338.0,7465.0,9075.0,9768.42857142857,68379.0,1637.0702344068393,9364.066666666668,280922.0,1663.0442159990278,10187.602800554949,9276.171190692005,0,0,1,0.0,1,1,12642.570871433372
20249,2014-01-04,4,6,1507,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,4,1,2014,1,4,True,False,False,13086.0,7838.0,9842.0,10158.57142857143,71110.0,1410.0161768744197,9388.3,281649.0,1675.4988171308567,10282.952100416212,9359.57950096994,,0,0,0.0,1,1,10670.95796940449
20250,2014-01-03,4,5,1359,1,0,0,1,c,c,620.0,9.0,2009.0,0,,,,3,1,2014,1,3,False,False,False,10569.0,9203.0,9571.0,10172.285714285714,71206.0,1399.6013377965317,9379.233333333334,281377.0,1675.2119924177457,10036.96407531216,9355.671146068653,,0,0,0.0,1,1,9895.833585012642
20251,2014-01-02,4,4,1434,1,0,0,1,c,c,620.0,9.0,2009.0,0,,,,2,1,2014,1,2,False,False,False,9299.0,9154.0,9589.0,10225.285714285714,71577.0,1361.1094389364305,9377.1,281313.0,1674.9763837758728,9908.97305648412,9366.595588257773,,0,0,0.0,1,1,10078.706118722932
20252,2013-12-31,4,2,1323,1,0,0,1,c,c,620.0,9.0,2009.0,0,,,,31,12,2013,1,365,False,False,True,9525.0,9489.0,10046.0,10271.57142857143,71901.0,1337.1972999701882,9369.333333333334,281080.0,1672.3058896343548,9884.97979236309,9395.395872886304,,0,0,0.0,1,1,10062.732847579864
20253,2013-12-30,4,1,2216,1,0,0,1,c,c,620.0,9.0,2009.0,0,,,,30,12,2013,1,364,False,False,False,9813.0,9271.0,10795.0,11434.57142857143,80042.0,2922.475369565037,9589.9,287697.0,2215.105467248563,11766.734844272318,9912.596139151703,,0,0,0.0,1,1,16764.749633546297
20254,2013-12-28,4,6,1482,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,28,12,2013,52,362,True,False,False,17412.0,10338.0,13634.0,11522.57142857143,80658.0,2893.0792624896467,9500.566666666668,285017.0,2097.294524617013,11563.551133204239,9979.783485012884,,0,0,0.0,1,1,11595.106292643726
20255,2013-12-27,4,5,1569,1,0,0,1,c,c,620.0,9.0,2009.0,0,,,,27,12,2013,52,361,False,False,False,10954.0,13086.0,12028.0,11247.285714285714,78731.0,2810.0072784179592,9471.6,284148.0,2066.965084869351,11462.41334990318,10055.861969850763,,0,0,0.0,1,1,11997.967464317337
20256,2013-12-24,4,2,868,1,0,0,1,c,c,620.0,9.0,2009.0,0,,,,24,12,2013,52,358,False,False,False,11159.0,10569.0,10468.0,10706.857142857143,74948.0,3285.7115631458655,9348.866666666667,280466.0,2114.528768459697,10293.310012427384,9844.903133086198,,0,0,0.0,1,1,7774.433149562695
20257,2013-12-23,4,1,2139,1,0,0,1,c,c,620.0,9.0,2009.0,0,,,,23,12,2013,52,357,False,False,False,6786.0,9299.0,7860.0,11798.57142857143,82590.0,3943.6657590429304,9651.566666666668,289547.0,2507.5105897027142,11955.232509320538,10302.715834177412,,0,0,0.0,1,1,17524.387145869434
20258,2013-12-21,4,6,1825,1,0,0,0,c,c,620.0,9.0,2009.0,0,,,,21,12,2013,51,355,True,False,False,16941.0,9525.0,7996.0,12467.42857142857,87272.0,3890.475757416783,9858.6,295758.0,2619.9885443287285,12518.174381990404,10554.605135198224,,0,0,0.0,1,1,14214.909351260323
